
Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ52,OUT046,2579.0
DRG01,OUT017,1357.0
FDP52,OUT013,3739.0
FDU58,OUT017,3119.0
FDL02,OUT045,1660.0
FDG28,OUT013,3941.0
FDA19,OUT035,2215.0
FDW46,OUT027,2581.0
NCD43,OUT049,1745.0
DRG39,OUT013,885.0
NCF55,OUT049,695.0
FDJ07,OUT046,1913.0
FDE08,OUT046,2391.0
FDP56,OUT019,-1066.0
FDT45,OUT045,826.0
FDF17,OUT018,2817.0
FDX44,OUT046,1427.0
FDM28,OUT027,4307.0
FDI36,OUT049,3284.0
FDS07,OUT045,1787.0
FDD36,OUT045,1827.0
FDW11,OUT046,1003.0
FDN40,OUT049,2569.0
NCQ18,OUT049,1635.0
NCQ54,OUT017,2745.0
NCS42,OUT045,1380.0
DRH39,OUT010,-676.0
FDC09,OUT027,3171.0
FDT08,OUT010,494.0
FDC08,OUT035,3744.0
FDT20,OUT017,747.0
FDS35,OUT035,1193.0
FDX58,OUT018,2621.0
FDW58,OUT046,1725.0
DRD27,OUT046,1602.0
FDH32,OUT019,-336.0
FDS26,OUT035,4283.0
FDQ31,OUT046,1455.0
FDP11,OUT018,3191.0
FDD58,OUT017,1705.0
FDM33,OUT045,3386.0
FDZ16,OUT049,3223.0
NCS29,OUT010,2222.0
NCM18,OUT019,-953.0
FDP11,OUT049,3565.0
NCC42,OUT017,2337.0
DRM23,OUT046,2720.0
NCN55,OUT027,5213.0
FDK46,OUT013,4112.0
FDR01,OUT046,3191.0
NCA05,OUT045,2313.0
NCP43,OUT017,2911.0
FDR12,OUT010,838.0
FDQ01,OUT013,4099.0
FDM13,OUT046,2099.0
FDQ19,OUT017,3999.0
FDK56,OUT019,1054.0
NCX06,OUT010,967.0
FDO56,OUT027,3398.0
FDU45,OUT045,1782.0
FDI16,OUT019,-972.0
FDL32,OUT046,1847.0
FDA07,OUT046,2023.0
FDA14,OUT045,2283.0
FDV46,OUT027,3704.0
NCO07,OUT035,3496.0
NCP41,OUT046,1684.0
FDY60,OUT018,2055.0
FDN38,OUT017,4095.0
FDO15,OUT046,1273.0
FDT60,OUT013,1983.0
FDA55,OUT035,3734.0
FDE02,OUT010,-401.0
DRJ39,OUT049,3583.0
FDV34,OUT035,1414.0
FDS20,OUT027,4383.0
FDF02,OUT027,3101.0
FDW40,OUT017,2425.0
NCB43,OUT046,2938.0
FDR58,OUT017,1587.0
DRJ59,OUT035,825.0
NCD30,OUT017,1691.0
FDE14,OUT017,1737.0
FDC28,OUT018,1479.0
FDU16,OUT018,1150.0
NCD19,OUT035,1086.0
FDU21,OUT046,649.0
FDV59,OUT027,4901.0
FDU03,OUT045,2860.0
FDC33,OUT010,1240.0
NCR42,OUT035,724.0
DRH59,OUT035,1364.0
NCM31,OUT035,2392.0
FDS50,OUT035,3667.0
FDP39,OUT046,869.0
FDQ55,OUT013,1959.0
FDV36,OUT019,114.0
FDI05,OUT027,2730.0
FDS45,OUT027,3221.0
FDA39,OUT045,616.0
FDC37,OUT010,-168.0
FDJ60,OUT027,4139.0
DRQ35,OUT046,1954.0
NCJ06,OUT046,1900.0
NCY42,OUT018,2011.0
DRM37,OUT049,3191.0
FDR14,OUT045,766.0
FDE51,OUT049,870.0
FDT33,OUT017,2815.0
FDR08,OUT013,1853.0
FDE36,OUT010,729.0
FDL22,OUT019,-430.0
FDR44,OUT013,2179.0
FDI56,OUT019,-470.0
FDE47,OUT010,120.0
FDV27,OUT010,-427.0
FDV10,OUT049,854.0
FDC40,OUT045,1252.0
NCX41,OUT013,3355.0
NCQ38,OUT027,3125.0
FDV12,OUT027,3116.0
FDE52,OUT017,1597.0
FDG20,OUT027,4287.0
FDV16,OUT027,2083.0
FDI32,OUT017,1927.0
FDJ32,OUT049,1123.0
FDN39,OUT018,2493.0
FDY34,OUT017,2815.0
FDC14,OUT035,891.0
FDA55,OUT017,3699.0
FDZ50,OUT010,1011.0
DRG13,OUT049,2715.0
FDP01,OUT013,2509.0
NCG54,OUT017,2821.0
FDM13,OUT045,2040.0
NCO18,OUT027,4266.0
NCW41,OUT013,2511.0
FDM52,OUT027,3827.0
NCF55,OUT035,732.0
FDT09,OUT046,2157.0
NCM19,OUT035,1914.0
FDW12,OUT018,2117.0
FDP15,OUT019,2164.0
FDK36,OUT045,758.0
FDZ25,OUT035,2937.0
NCW06,OUT049,3147.0
FDW60,OUT046,2889.0
DRC49,OUT013,2327.0
NCT17,OUT035,3133.0
NCN06,OUT018,2303.0
FDC45,OUT013,2735.0
DRJ47,OUT019,807.0
NCF06,OUT045,3990.0
FDE21,OUT010,-17.0
DRG27,OUT013,699.0
FDW40,OUT049,2393.0
NCO53,OUT046,2900.0
FDE23,OUT049,911.0
FDQ16,OUT046,1753.0
FDS26,OUT045,4023.0
FDZ13,OUT010,-1089.0
FDS14,OUT049,2597.0
FDC10,OUT045,1872.0
FDY16,OUT049,3077.0
FDJ20,OUT035,2186.0
FDV43,OUT035,861.0
FDZ32,OUT027,3210.0
FDR23,OUT046,2777.0
FDN24,OUT035,1012.0
FDE34,OUT027,4354.0
FDU31,OUT013,3523.0
FDW33,OUT018,1442.0
FDU26,OUT046,1925.0
FDE20,OUT027,4207.0
NCW05,OUT035,1805.0
FDB22,OUT018,2137.0
FDO56,OUT046,1905.0
FDA19,OUT027,3537.0
DRI39,OUT045,833.0
FDH52,OUT018,763.0
FDZ50,OUT035,3085.0
NCN42,OUT035,2486.0
FDB53,OUT013,2387.0
DRG11,OUT017,1845.0
DRK11,OUT027,3827.0
FDQ60,OUT017,2093.0
FDT36,OUT017,697.0
DRG25,OUT018,2662.0
DRJ23,OUT046,3018.0
FDG05,OUT035,2714.0
NCK06,OUT018,1649.0
FDU52,OUT017,2573.0
FDW07,OUT018,1174.0
NCM17,OUT045,654.0
FDA22,OUT045,2612.0
NCA41,OUT018,2785.0
FDF38,OUT035,903.0
FDH52,OUT046,1071.0
FDY58,OUT019,1680.0
FDZ16,OUT045,3050.0
NCM18,OUT017,1085.0
FDA22,OUT018,2377.0
NCJ43,OUT035,2932.0
FDI34,OUT027,5131.0
FDG56,OUT046,1047.0
FDS34,OUT046,1901.0
DRC01,OUT035,1018.0
FDQ04,OUT035,811.0
FDK04,OUT035,1113.0
FDT51,OUT049,1916.0
FDV26,OUT017,3261.0
FDS04,OUT049,2384.0
FDW43,OUT018,3379.0
FDQ28,OUT010,585.0
NCK06,OUT017,2031.0
FDS23,OUT018,1786.0
FDZ36,OUT019,1120.0
FDE56,OUT018,768.0
FDW10,OUT027,4237.0
NCN14,OUT045,2843.0
NCQ18,OUT045,1473.0
FDW08,OUT017,1809.0
FDU43,OUT035,3931.0
FDR33,OUT010,-167.0
FDM24,OUT010,535.0
NCZ05,OUT046,1632.0
NCV41,OUT035,1930.0
FDV11,OUT018,2531.0
NCY05,OUT035,751.0
FDV44,OUT018,2765.0
FDW32,OUT049,1499.0
NCU18,OUT027,3703.0
NCC43,OUT035,4084.0
FDW19,OUT013,1853.0
FDN31,OUT035,3181.0
FDI48,OUT045,823.0
FDS24,OUT017,1601.0
FDF46,OUT049,1946.0
DRG23,OUT017,2511.0
FDG14,OUT018,2176.0
NCY30,OUT049,2927.0
FDO28,OUT018,1683.0
DRD24,OUT035,2404.0
FDI33,OUT049,1568.0
FDN32,OUT046,2965.0
FDR16,OUT045,3338.0
FDF26,OUT046,2491.0
NCN29,OUT018,545.0
FDE20,OUT045,2668.0
FDA46,OUT046,3041.0
FDU28,OUT045,2949.0
FDQ48,OUT045,1597.0
FDV36,OUT013,2093.0
FDR14,OUT018,573.0
FDP23,OUT017,3541.0
FDP56,OUT013,883.0
FDK48,OUT010,-633.0
FDR48,OUT046,2425.0
NCY29,OUT049,1012.0
FDM22,OUT018,657.0
DRJ01,OUT013,2589.0
FDZ43,OUT045,3834.0
FDV03,OUT035,2607.0
FDX11,OUT027,4372.0
NCA41,OUT027,4509.0
FDE38,OUT017,2763.0
FDI27,OUT018,539.0
FDN32,OUT013,2957.0
NCN43,OUT017,2037.0
FDB47,OUT027,4734.0
FDV03,OUT017,2581.0
NCN30,OUT045,1497.0
NCV54,OUT010,4.0
FDV07,OUT013,1833.0
FDP07,OUT049,3248.0
FDK48,OUT018,945.0
FDM15,OUT019,566.0
FDY19,OUT027,3346.0
FDK46,OUT046,4107.0
FDY11,OUT045,1068.0
FDH09,OUT046,877.0
FDO08,OUT027,4130.0
FDU14,OUT013,3997.0
FDD22,OUT027,3261.0
FDM27,OUT017,2635.0
FDL02,OUT027,3195.0
NCA17,OUT035,2480.0
FDE38,OUT019,726.0
NCG07,OUT049,3063.0
DRC27,OUT013,3911.0
FDA27,OUT035,4227.0
FDW40,OUT045,2232.0
DRI11,OUT013,1866.0
FDN50,OUT046,1587.0
FDR12,OUT046,2764.0
FDT34,OUT027,3117.0
FDW11,OUT035,1160.0
NCO30,OUT027,4352.0
FDZ34,OUT017,3197.0
FDU45,OUT017,1961.0
NCD42,OUT035,770.0
FDX25,OUT045,2834.0
NCR29,OUT046,909.0
FDX43,OUT019,732.0
FDB04,OUT010,-475.0
FDR49,OUT027,2223.0
FDS39,OUT018,1993.0
FDW58,OUT045,1654.0
FDG22,OUT019,-1208.0
FDG31,OUT017,1145.0
NCV53,OUT027,5233.0
DRJ37,OUT035,2530.0
FDV07,OUT035,1951.0
FDW52,OUT018,2415.0
FDT15,OUT045,2902.0
FDD02,OUT018,1650.0
FDM16,OUT035,1401.0
NCE55,OUT046,2765.0
FDB57,OUT018,3285.0
FDQ04,OUT013,753.0
FDQ47,OUT019,-1320.0
FDY14,OUT019,2252.0
DRK37,OUT017,3109.0
FDO25,OUT017,3411.0
FDL57,OUT046,4142.0
NCK29,OUT018,1685.0
FDK46,OUT027,5573.0
NCB43,OUT010,1007.0
DRE01,OUT027,5227.0
FDC46,OUT018,2649.0
FDQ23,OUT045,1617.0
FDX38,OUT049,974.0
FDG60,OUT018,3457.0
FDW55,OUT017,4077.0
FDP39,OUT013,859.0
FDB20,OUT018,1005.0
FDV21,OUT017,2097.0
FDZ02,OUT013,1637.0
FDP19,OUT027,3509.0
FDA38,OUT035,3975.0
FDH22,OUT045,1947.0
DRM11,OUT045,4041.0
FDO12,OUT027,4552.0
FDT14,OUT049,2047.0
FDW34,OUT010,1943.0
FDG04,OUT027,4451.0
FDW59,OUT018,1119.0
FDR33,OUT018,1481.0
FDP32,OUT013,2091.0
FDL13,OUT027,5168.0
FDD22,OUT013,1845.0
FDV40,OUT027,2645.0
NCD55,OUT046,686.0
FDQ20,OUT010,-1197.0
FDD28,OUT045,908.0
FDC39,OUT045,3244.0
NCR17,OUT049,1967.0
DRO35,OUT018,1580.0
FDF40,OUT049,4086.0
FDR31,OUT018,2069.0
NCQ41,OUT017,3191.0
FDP38,OUT046,837.0
NCU54,OUT027,4733.0
FDG22,OUT018,369.0
DRK59,OUT013,3730.0
FDC37,OUT046,1715.0
NCO42,OUT013,2339.0
NCT42,OUT017,2481.0
FDX27,OUT035,1697.0
FDV40,OUT018,965.0
FDT45,OUT027,2368.0
FDS47,OUT019,-488.0
FDR45,OUT035,3922.0
FDB03,OUT045,3729.0
FDO49,OUT035,1069.0
FDU60,OUT027,4161.0
FDB26,OUT018,642.0
FDB46,OUT017,3525.0
FDQ37,OUT019,1178.0
FDN03,OUT017,4095.0
NCX30,OUT045,3845.0
FDK32,OUT019,602.0
DRM47,OUT013,3063.0
NCO02,OUT046,1082.0
FDP04,OUT013,1097.0
NCO43,OUT049,1709.0
FDD59,OUT013,1405.0
FDQ10,OUT017,2839.0
FDW45,OUT035,2512.0
NCK30,OUT049,4103.0
FDU31,OUT018,3171.0
NCQ17,OUT019,515.0
FDN01,OUT017,2901.0
FDZ19,OUT049,2869.0
DRG37,OUT017,2581.0
FDE32,OUT045,584.0
FDO34,OUT049,2773.0
FDM04,OUT019,-1048.0
FDZ25,OUT049,2874.0
FDU08,OUT049,1711.0
NCW30,OUT045,4000.0
NCM18,OUT013,999.0
FDS22,OUT035,912.0
NCH18,OUT017,3947.0
FDC23,OUT013,2878.0
FDY46,OUT013,2995.0
NCU06,OUT046,3600.0
FDX57,OUT045,1568.0
FDX36,OUT027,5027.0
FDL16,OUT045,684.0
FDT16,OUT010,2259.0
FDN16,OUT018,1415.0
FDC03,OUT046,3148.0
DRF60,OUT013,3799.0
FDS27,OUT027,4601.0
FDP33,OUT010,2105.0
FDJ36,OUT018,1373.0
NCR42,OUT013,563.0
FDV14,OUT017,1509.0
NCP42,OUT035,3222.0
FDB50,OUT027,2715.0
NCC30,OUT027,4243.0
FDA23,OUT018,1360.0
FDW16,OUT017,1621.0
FDQ52,OUT010,1977.0
FDB58,OUT049,2435.0
NCP29,OUT049,1127.0
NCM05,OUT045,4065.0
FDO25,OUT013,3353.0
NCM54,OUT046,2029.0
NCL54,OUT046,2730.0
FDL39,OUT010,995.0
FDF53,OUT018,2626.0
NCQ42,OUT035,2172.0
FDF58,OUT013,1079.0
FDZ04,OUT035,1199.0
FDE26,OUT019,364.0
FDS60,OUT017,2961.0
FDV58,OUT017,3231.0
FDM04,OUT045,846.0
FDE08,OUT035,2480.0
NCB43,OUT049,3035.0
FDU11,OUT010,2.0
FDF22,OUT019,1458.0
FDE24,OUT013,2275.0
DRJ49,OUT046,2106.0
NCQ53,OUT035,3856.0
NCL41,OUT013,613.0
FDR22,OUT013,1861.0
FDH04,OUT035,1681.0
DRH15,OUT045,642.0
FDY40,OUT049,959.0
NCI17,OUT035,1688.0
NCC18,OUT013,2741.0
FDY28,OUT027,4849.0
FDB45,OUT027,3137.0
NCL30,OUT018,1735.0
FDM10,OUT017,3473.0
FDH22,OUT027,3489.0
NCZ53,OUT017,3097.0
NCI18,OUT013,3537.0
FDH14,OUT027,3761.0
FDR36,OUT027,2215.0
FDW01,OUT045,2348.0
FDK02,OUT027,3365.0
FDJ02,OUT018,2117.0
FDU55,OUT013,4149.0
NCV18,OUT027,2790.0
FDH14,OUT018,1979.0
FDZ37,OUT045,1432.0
FDX49,OUT049,3809.0
NCD43,OUT046,1670.0
FDZ07,OUT013,1084.0
FDK43,OUT035,2173.0
FDR32,OUT018,3397.0
FDT39,OUT013,2495.0
NCV54,OUT017,2013.0
FDF38,OUT018,483.0
FDV60,OUT046,3162.0
FDH44,OUT027,3823.0
FDS21,OUT046,1057.0
NCL41,OUT045,517.0
FDM46,OUT017,1599.0
FDU27,OUT045,787.0
NCJ54,OUT017,3767.0
DRG51,OUT018,2356.0
NCA29,OUT019,796.0
FDR47,OUT045,3012.0
NCL19,OUT027,3706.0
DRG01,OUT049,1335.0
FDG10,OUT046,1007.0
NCV05,OUT049,2505.0
NCH18,OUT019,1923.0
FDV14,OUT018,1131.0
DRJ23,OUT035,3158.0
DRJ11,OUT046,2966.0
FDZ03,OUT017,3097.0
FDI27,OUT010,-1085.0
FDJ14,OUT018,1111.0
FDU32,OUT017,2061.0
FDD47,OUT027,4193.0
DRF36,OUT035,3155.0
FDM21,OUT046,4077.0
FDV10,OUT018,499.0
FDH60,OUT018,2863.0
FDX47,OUT010,617.0
FDT19,OUT019,884.0
FDO11,OUT045,3934.0
FDH24,OUT027,3973.0
FDL02,OUT018,1487.0
FDB02,OUT049,2947.0
FDA43,OUT046,3095.0
FDG52,OUT045,714.0
DRC12,OUT013,3029.0
FDY37,OUT018,2039.0
NCU18,OUT045,2158.0
FDU09,OUT035,1113.0
DRJ25,OUT027,2241.0
DRE12,OUT018,1536.0
DRL47,OUT017,2105.0
DRK01,OUT046,1534.0
FDC22,OUT019,1148.0
FDG44,OUT013,918.0
FDW04,OUT035,2286.0
FDK09,OUT049,3691.0
NCN43,OUT035,2086.0
FDG04,OUT049,3083.0
FDH32,OUT010,-395.0
DRI47,OUT017,2417.0
DRE15,OUT013,1261.0
FDY11,OUT035,1309.0
FDO60,OUT049,862.0
FDQ20,OUT018,427.0
FDO57,OUT027,4004.0
FDT14,OUT019,30.0
FDA57,OUT049,795.0
DRN35,OUT017,701.0
FDJ03,OUT046,881.0
FDX28,OUT017,1749.0
DRE25,OUT045,1387.0
FDR09,OUT046,4100.0
FDB23,OUT035,3777.0
FDO08,OUT045,2580.0
FDQ23,OUT049,1733.0
FDW04,OUT013,2171.0
DRK13,OUT010,1181.0
NCL17,OUT027,3685.0
FDY21,OUT035,3220.0
FDJ38,OUT027,4500.0
FDA37,OUT019,166.0
FDV43,OUT013,775.0
FDL36,OUT046,1477.0
FDD53,OUT045,630.0
FDZ19,OUT010,875.0
FDV21,OUT045,1923.0
NCL54,OUT018,2451.0
DRI47,OUT027,3744.0
DRG03,OUT049,2563.0
FDG21,OUT013,2448.0
FDW03,OUT018,1453.0
NCI55,OUT046,1934.0
DRC36,OUT019,921.0
FDH22,OUT017,2151.0
FDV20,OUT045,2020.0
NCU41,OUT027,4484.0
FDN46,OUT027,3162.0
FDK50,OUT045,2519.0
NCA05,OUT027,3793.0
DRH01,OUT018,2454.0
FDT08,OUT018,2109.0
FDM08,OUT018,3319.0
FDZ07,OUT035,1187.0
FDS22,OUT017,923.0
FDV35,OUT027,3930.0
FDI28,OUT010,-631.0
FDW58,OUT027,3203.0
FDT52,OUT045,3844.0
FDY34,OUT046,2663.0
FDR10,OUT046,2569.0
FDK57,OUT017,2047.0
FDR02,OUT027,3215.0
FDX49,OUT046,3735.0
FDQ20,OUT046,695.0
DRK23,OUT045,3888.0
NCW06,OUT046,3022.0
FDR31,OUT017,2479.0
NCE43,OUT013,2673.0
DRO59,OUT027,2685.0
FDN09,OUT049,3973.0
FDR11,OUT046,2588.0
FDO57,OUT013,2592.0
NCX18,OUT017,3215.0
FDB05,OUT018,3646.0
FDQ08,OUT018,766.0
NCG43,OUT035,1645.0
FDJ56,OUT013,1644.0
FDA13,OUT010,-1310.0
FDO56,OUT017,2013.0
FDB37,OUT018,3577.0
FDZ02,OUT018,1330.0
FDQ24,OUT046,3951.0
FDM16,OUT013,1289.0
FDU35,OUT049,1717.0
FDT35,OUT035,2883.0
NCX30,OUT049,3994.0
FDG04,OUT017,3087.0
FDI12,OUT035,1581.0
FDE35,OUT035,1191.0
NCP14,OUT027,3119.0
NCY53,OUT045,1681.0
FDP49,OUT017,1067.0
FDQ04,OUT017,817.0
FDM39,OUT035,2982.0
FDO58,OUT019,694.0
FDC56,OUT017,2005.0
NCQ54,OUT046,2654.0
FDV10,OUT027,2221.0
NCK17,OUT046,672.0
NCF55,OUT027,2062.0
FDV33,OUT013,4181.0
NCH29,OUT019,-351.0
FDA37,OUT027,3503.0
FDH46,OUT018,1411.0
FDS25,OUT035,1941.0
FDH04,OUT027,2952.0
FDX52,OUT046,3079.0
NCD42,OUT017,731.0
FDW47,OUT017,2059.0
FDL25,OUT027,2985.0
NCJ06,OUT010,-8.0
FDY09,OUT013,2799.0
FDS40,OUT046,653.0
FDH41,OUT017,3505.0
FDG38,OUT035,1573.0
FDU03,OUT027,4361.0
FDV20,OUT046,2093.0
DRB13,OUT045,2995.0
NCQ30,OUT013,1931.0
NCH06,OUT013,3868.0
FDU50,OUT018,1580.0
NCO42,OUT019,401.0
FDW09,OUT018,1075.0
FDH04,OUT013,1543.0
FDC21,OUT045,1703.0
FDL21,OUT049,838.0
FDM46,OUT010,-444.0
FDT22,OUT019,-924.0
FDB28,OUT035,3281.0
FDI12,OUT018,1195.0
FDA28,OUT045,1996.0
FDF59,OUT013,2077.0
FDM45,OUT027,3451.0
FDQ56,OUT017,1447.0
FDR46,OUT049,2414.0
FDT01,OUT013,3413.0
FDD16,OUT027,2675.0
NCU30,OUT010,663.0
FDM40,OUT010,356.0
FDI56,OUT035,1639.0
NCS30,OUT013,2043.0
FDU08,OUT017,1713.0
FDX51,OUT027,4593.0
FDA43,OUT045,3041.0
FDX59,OUT010,-1329.0
FDC37,OUT018,1434.0
FDP58,OUT013,3483.0
NCY42,OUT035,2399.0
FDF21,OUT018,2781.0
FDU10,OUT027,2152.0
DRL47,OUT018,1718.0
FDA58,OUT018,3477.0
FDJ22,OUT049,3156.0
FDK50,OUT046,2569.0
FDO38,OUT035,1417.0
DRF60,OUT035,3932.0
NCZ42,OUT019,1836.0
FDD35,OUT049,2029.0
FDL25,OUT045,1460.0
FDJ16,OUT013,972.0
DRK59,OUT049,3806.0
FDI50,OUT046,3707.0
NCB19,OUT045,1308.0
DRI37,OUT035,1107.0
FDA14,OUT027,3816.0
FDC08,OUT018,3363.0
FDS45,OUT046,1728.0
FDI21,OUT049,1184.0
DRJ47,OUT035,2896.0
DRE37,OUT027,4431.0
FDT55,OUT018,2292.0
NCG42,OUT027,3503.0
FDA31,OUT049,2808.0
NCW42,OUT046,3490.0
FDF50,OUT017,3217.0
FDK56,OUT049,3063.0
FDX10,OUT035,809.0
NCK07,OUT027,4029.0
FDZ49,OUT017,3641.0
FDR33,OUT013,1780.0
FDO44,OUT018,1507.0
FDA20,OUT046,2965.0
NCL30,OUT045,1956.0
FDI05,OUT019,-672.0
FDQ12,OUT018,3337.0
FDH47,OUT017,1685.0
FDH34,OUT018,2677.0
FDF29,OUT046,2153.0
FDG40,OUT018,317.0
NCE18,OUT017,4035.0
FDP21,OUT010,1133.0
FDY50,OUT013,1465.0
FDB36,OUT049,2219.0
NCZ29,OUT049,2105.0
FDU20,OUT018,1678.0
FDO56,OUT013,1958.0
FDW31,OUT049,3282.0
DRH59,OUT013,1243.0
NCB30,OUT017,3209.0
FDK43,OUT027,3506.0
FDW43,OUT045,3602.0
NCL19,OUT017,2347.0
FDJ27,OUT046,1653.0
FDC45,OUT046,2693.0
FDY40,OUT035,1045.0
NCM41,OUT035,1615.0
NCK18,OUT019,725.0
FDP37,OUT049,2154.0
FDA27,OUT027,5539.0
NCX30,OUT035,4038.0
FDR09,OUT017,4153.0
FDG08,OUT027,4220.0
NCU30,OUT013,2643.0
FDB16,OUT017,1537.0
FDM16,OUT017,1359.0
FDC48,OUT013,1365.0
NCF18,OUT046,2976.0
FDU46,OUT018,1185.0
FDH41,OUT018,3115.0
NCN42,OUT010,411.0
FDU49,OUT046,1485.0
FDB20,OUT027,2721.0
FDG50,OUT019,-440.0
FDW20,OUT045,1903.0
NCO55,OUT049,1817.0
FDX48,OUT046,2507.0
FDU48,OUT046,2121.0
FDR48,OUT019,514.0
FDK27,OUT013,2007.0
FDT35,OUT013,2722.0
FDN12,OUT049,1869.0
NCE31,OUT019,-1373.0
FDL21,OUT017,855.0
FDV56,OUT017,1875.0
FDR16,OUT017,3541.0
NCP41,OUT049,1829.0
FDJ27,OUT013,1704.0
FDA07,OUT017,2111.0
FDK55,OUT049,1549.0
FDM33,OUT049,3592.0
FDY46,OUT046,2975.0
FDD36,OUT046,1901.0
FDB12,OUT027,3129.0
FDF28,OUT019,158.0
NCE07,OUT019,380.0
FDW50,OUT027,4075.0
NCW18,OUT017,3847.0
NCJ17,OUT019,-585.0
DRZ24,OUT010,22.0
FDS07,OUT035,1991.0
NCW05,OUT010,-240.0
FDZ22,OUT018,1077.0
FDK02,OUT046,1889.0
FDZ45,OUT027,4571.0
FDL25,OUT046,1507.0
FDS08,OUT045,2717.0
NCZ42,OUT027,5162.0
FDX57,OUT035,1763.0
FDF21,OUT046,3063.0
FDJ56,OUT018,1285.0
FDX10,OUT013,688.0
DRG48,OUT035,2448.0
DRN37,OUT046,2646.0
NCY41,OUT018,289.0
FDN28,OUT045,1649.0
FDE34,OUT045,2808.0
FDR10,OUT045,2547.0
FDC32,OUT017,1595.0
DRG13,OUT046,2603.0
FDP59,OUT049,1827.0
NCT53,OUT010,716.0
FDL57,OUT027,5552.0
FDN32,OUT010,1055.0
FDK09,OUT018,3308.0
FDA52,OUT010,939.0
FDC57,OUT049,3201.0
FDI09,OUT035,3969.0
NCB07,OUT046,3106.0
FDP26,OUT035,1806.0
FDP40,OUT027,3297.0
FDL15,OUT013,2444.0
FDV07,OUT046,1803.0
FDS03,OUT017,1167.0
FDE50,OUT049,3099.0
FDQ15,OUT017,1427.0
FDQ33,OUT010,485.0
FDT22,OUT013,977.0
DRO35,OUT035,2015.0
FDJ41,OUT049,4229.0
FDQ27,OUT035,1885.0
FDC26,OUT017,1895.0
NCF43,OUT027,3713.0
NCR50,OUT035,2573.0
FDE39,OUT018,1647.0
FDN49,OUT027,2167.0
DRG11,OUT035,1858.0
NCA18,OUT049,1949.0
FDM36,OUT018,2496.0
FDW32,OUT017,1525.0
NCQ18,OUT010,-376.0
FDX14,OUT027,2692.0
FDD46,OUT017,2511.0
FDI34,OUT019,1798.0
NCJ17,OUT035,1475.0
FDB52,OUT035,4210.0
FDV55,OUT018,2024.0
FDC57,OUT046,3079.0
FDB29,OUT046,1899.0
NCO43,OUT035,1742.0
FDG44,OUT045,815.0
FDJ34,OUT045,1993.0
FDH40,OUT049,1470.0
NCD07,OUT027,3253.0
FDB41,OUT017,907.0
FDH47,OUT018,1303.0
DRK37,OUT035,3160.0
FDM25,OUT019,950.0
NCX06,OUT045,2803.0
NCS05,OUT017,2209.0
FDS39,OUT045,2208.0
FDC47,OUT027,5017.0
FDG20,OUT013,2886.0
DRL23,OUT017,1807.0
FDY33,OUT013,2589.0
NCH18,OUT045,3752.0
FDX47,OUT035,2661.0
NCB06,OUT045,2431.0
FDP36,OUT049,975.0
FDW44,OUT018,2505.0
NCU41,OUT018,2739.0
NCS17,OUT046,1530.0
FDD46,OUT035,2600.0
FDE45,OUT017,2929.0
FDI09,OUT017,3921.0
NCJ54,OUT010,1770.0
NCA29,OUT018,2439.0
NCN41,OUT027,3389.0
FDY34,OUT035,2808.0
NCG55,OUT035,2002.0
DRM49,OUT046,768.0
NCB42,OUT049,1941.0
FDE58,OUT045,1837.0
DRJ25,OUT013,839.0
FDS47,OUT010,-511.0
FDY21,OUT049,3231.0
NCI54,OUT013,1797.0
FDO24,OUT017,2613.0
FDY43,OUT035,2838.0
FDF35,OUT018,1429.0
NCP29,OUT019,-896.0
FDN28,OUT027,3145.0
FDJ50,OUT018,599.0
FDQ14,OUT027,3851.0
FDC37,OUT035,1886.0
FDN08,OUT046,1948.0
FDD04,OUT035,2409.0
FDW34,OUT018,3578.0
FDP04,OUT017,1187.0
NCG07,OUT017,3055.0
NCN14,OUT018,2615.0
FDJ16,OUT045,884.0
NCM42,OUT045,1660.0
NCF19,OUT046,804.0
FDY21,OUT018,2835.0
FDY19,OUT035,2014.0
FDV09,OUT045,2323.0
FDA28,OUT013,2097.0
FDC38,OUT018,1848.0
FDL28,OUT045,3626.0
NCH43,OUT049,3497.0
NCN53,OUT045,492.0
NCW05,OUT017,1801.0
NCO30,OUT018,2655.0
FDT04,OUT019,-1248.0
FDB27,OUT018,2838.0
NCK07,OUT013,2651.0
NCA53,OUT013,829.0
FDB33,OUT018,2277.0
FDU37,OUT017,1433.0
FDR13,OUT035,2037.0
FDE45,OUT049,2932.0
FDV37,OUT017,3245.0
FDX44,OUT019,-436.0
NCL06,OUT017,4199.0
FDJ28,OUT045,2965.0
FDX55,OUT049,3567.0
NCK17,OUT018,397.0
FDH52,OUT035,1216.0
FDN13,OUT027,3057.0
FDK44,OUT018,2447.0
FDU16,OUT046,1395.0
FDZ07,OUT017,1137.0
NCN06,OUT027,4028.0
FDH02,OUT010,-379.0
NCW18,OUT045,3631.0
FDH57,OUT013,2109.0
FDV35,OUT045,2387.0
NCU29,OUT013,2315.0
NCP02,OUT046,944.0
FDN44,OUT013,2603.0
FDX03,OUT018,507.0
FDR11,OUT010,621.0
FDA36,OUT046,2938.0
FDP58,OUT027,4881.0
FDH31,OUT045,1590.0
FDH34,OUT035,3119.0
FDS13,OUT035,4290.0
FDT01,OUT018,3111.0
FDY09,OUT049,2907.0
FDV33,OUT027,5567.0
NCW29,OUT010,118.0
NCN17,OUT045,1533.0
FDX01,OUT046,1897.0
